record_id,domain,zone,sector,source_mass_kg,sold_mass_kg,sold_fraction,survey_weight,upper_fraction,covered
59E6EA934E7E111A18B0,fish_farming,5,1.0,100000.0,1000.0,0.01,1435.974866096582,1.0,True
4FC90A85EF9E26996D5F,fish_farming,6,1.0,8.07999992370608,0.0,0.0,629.3626603976994,1.0,True
47B7A67BABD17E8A84E5,fish_farming,5,1.0,3890.0001049041803,3851.1001038551385,0.99,325.8950050715647,1.0,True
270281B396E621A02F30,fish_farming,6,2.0,2302.800064086912,2110.900058746336,0.9166666666666667,86.37337878082565,1.0,True
FAB348E1CB88CD332EDA,fish_farming,5,1.0,2334.000062942508,2295.1000618934663,0.9833333333333334,1036.9386525004331,1.0,True
53F1A2646EB477A6AEB7,fish_farming,5,1.0,252.49999761581498,247.4499976634987,0.9800000000000001,407.0364828184308,1.0,True
8FC20A332D121F31A163,fish_farming,5,1.0,20000.0,1000.0,0.05,1435.974866096582,1.0,True
0435DD9C27864E4D78B9,fish_farming,6,1.0,400.0,390.0,0.975,214.3063158225443,1.0,True
B68E110A64C38EB51088,fish_farming,5,1.0,5.0,0.0,0.0,181.429058087801,1.0,True
8C1270FCDC80843E5E5E,fish_farming,5,2.0,47.840000152588,23.920000076294,0.5,90.82688232199834,1.0,True
07167A1D4CF4E6D0D73F,fish_farming,6,1.0,250.0,240.0,0.96,270.71313820788424,1.0,True
DBF5B136D145270906B3,fish_farming,5,2.0,20.0,20.0,1.0,248.03951797341566,1.0,True
AA928D5212A9ACF24962,fish_farming,6,1.0,5.0,3.0,0.6,154.2913061520546,1.0,True
1807551F5EE71809F7D4,fish_farming,5,2.0,200.0,180.0,0.9,61.854142738299586,1.0,True
7721893AB6030003D1C5,fish_farming,5,2.0,30.0,15.0,0.5,87.51946083688352,1.0,True
E60AC180D03C4375B246,fish_farming,6,1.0,43.2000011205674,38.88000100851066,0.9,411.7818515215962,1.0,True
2D0B23C4887C05746710,fish_farming,5,2.0,90.8999991416934,80.7999992370608,0.888888888888889,66.1547926958256,1.0,True
42C6D471B9C873FED7BA,fish_farming,5,2.0,57.570001602172795,38.3800010681152,0.6666666666666667,165.24745440805086,1.0,True
6A9F88CEAC61D878C8D2,fish_farming,5,2.0,60.599999427795595,50.499999523163,0.8333333333333334,95.53339692913842,1.0,True
B2F97DE203CDA949937A,fish_farming,6,1.0,5.0,0.0,0.0,149.3144879730464,1.0,True
A68C37B30FF32813D6A6,fish_farming,6,2.0,12.0,0.0,0.0,516.0000909735506,1.0,True
B439FD437A0528543565,fish_farming,6,1.0,750.0,110.0,0.14666666666666667,266.3078072868117,1.0,True
CBD1F66239136109C7B7,fish_farming,5,2.0,19.2799997329712,0.0,0.0,63.23949674651804,1.0,True
F8193E6672BF53DDDB54,fish_farming,5,1.0,100.0,12.0,0.12,1312.2457678236224,1.0,True
853B499D8A886A44DE07,fish_farming,5,1.0,25.75000047683715,15.24603979095574,0.5920792042186555,279.8509324898821,1.0,True
E54A245EECC3C7EB1469,fish_farming,5,1.0,8.07999992370608,6.05999994277956,0.75,1004.6479883810033,1.0,True
B5D763215F0BA2CCE6BC,fish_farming,5,2.0,108.0000028014185,97.20000252127664,0.8999999999999999,281.15981037266306,1.0,True
AB0B0A754FE755389FC0,fish_farming,5,1.0,12.0,7.0,0.5833333333333334,617.4452343735664,1.0,True
DE62FCF278EE69DE590C,fish_farming,5,1.0,100.999999046326,90.8999991416934,0.9,166.53639762339924,1.0,True
BB3BB42221C73DB18F62,fish_farming,6,1.0,60.599999427795595,50.499999523163,0.8333333333333334,580.926400199242,1.0,True
D35F219B61E41D17FAE5,fish_farming,6,1.0,500.0,400.0,0.8,320.9573223539349,1.0,True
C2A5CDCFDEA5CB1CD71D,fish_farming,6,1.0,700.0,600.0,0.8571428571428571,320.9573223539349,1.0,True
E1D901A970920C36D90B,fish_farming,5,2.0,5.15000009536743,1.0139376178400104,0.19688108719688682,282.45931208875805,1.0,True
B94058915914E9A5AEE2,fish_farming,5,1.0,200.0,150.0,0.75,689.5987283864333,1.0,True
CB155D565E62AD838B0C,fish_farming,6,1.0,141.39999866485638,136.3499987125401,0.9642857142857144,367.34938635895816,1.0,True
07F6D5A1DFD8E53CCB64,fish_farming,6,1.0,450.0,450.0,1.0,344.87122454163034,1.0,True
D5E02230BBAC9B46CD0A,fish_farming,6,1.0,10.0,0.0,0.0,814.1009599279394,1.0,True
DFCE92491F3DF5B725F5,fish_farming,5,2.0,116.7000031471254,19.450000524520902,0.16666666666666669,121.37579753323418,1.0,True
5A1ECE594C25103C2E8E,fish_farming,5,1.0,200.0,80.0,0.4,689.5987283864333,1.0,True
1D81AF4A9F4C7575E1D3,fish_farming,6,1.0,23.34000062942508,19.450000524520902,0.8333333333333334,235.37109306295991,1.0,True
DF4CD25755655A24A654,fish_farming,6,2.0,14.0,0.0,0.0,265.94962672026134,1.0,True
16E937D411D07F5135D1,fish_farming,5,1.0,51.5000009536743,20.600000381469727,0.40000000000000013,258.44819162124764,1.0,True
F0AF67D7D0E690EDAEBB,fish_farming,5,2.0,10.0999999046326,8.416666587193832,0.8333333333333333,118.83582571281387,1.0,True
236D0D635821C0F7DE03,fish_farming,5,1.0,30.0,28.0,0.9333333333333333,710.3886863406075,1.0,True
0B8A9ACCAAD799B1B0D3,fish_farming,6,2.0,764.9999856948854,38.900001049041805,0.05084967552477417,422.30958804833625,1.0,True
D9EA357B16951A096899,fish_farming,5,2.0,12.11999988555912,10.0999999046326,0.8333333333333334,71.25018153750965,1.0,True
BD368C66A5DE5A19F7DD,fish_farming,5,1.0,7.0,5.0,0.7142857142857143,345.6007061669973,1.0,True
7532745F56833DB3AC12,fish_farming,6,1.0,5.0,0.0,0.0,437.5992496537902,1.0,True
F1054E954683FD4B2A0C,fish_farming,6,1.0,59.800000190735,49.833333492279166,0.8333333333333334,110.77667435379419,1.0,True
DBDAF55DD9742D47366D,fish_farming,5,1.0,23.920000076294,11.960000038147,0.5,513.1082399451705,1.0,True
A85A6576DFD11854BCBE,fish_farming,5,2.0,389.000010490418,350.1000094413762,0.9,164.93590615524812,1.0,True
D45EF60848C2B1EE6040,fish_farming,6,2.0,10.0,7.6923076923076925,0.7692307692307693,265.94962672026134,1.0,True
A593EA6B33ADC7DDAB71,fish_farming,6,1.0,75.0,60.0,0.8,454.83969533110985,1.0,True
24D032452F5E3D0D0202,fish_farming,6,1.0,1000.0,955.0,0.955,282.315129845365,1.0,True
39772DB883FE2AF75DC0,fish_farming,5,1.0,2.0,1.0,0.5,529.2010813182147,1.0,True
003A15E78A306CE30C05,fish_farming,5,2.0,6.05999994277956,4.03999996185304,0.6666666666666666,14.553152585265964,1.0,True
771A71D72E49FAD8A1BD,fish_farming,6,2.0,4797.5001335144,4797.5001335144,1.0,116.6368338345631,1.0,True
129BE517A763CAE8A52D,fish_farming,5,1.0,10.0,8.0,0.8,147.09724701252614,1.0,True
3AA75CC4920B085B52C4,fish_farming,5,2.0,3.02999997138978,2.744923132064053,0.9059152336575865,81.59717481225827,1.0,True
51FB98F14829E79E48D0,fish_farming,6,1.0,50.9999990463257,0.0,0.0,415.25484821942234,1.0,True
