target_id,source_county,month,movement_class,destination,actual_count,truth_role,same_county_destination
0B7F651992C70207813B,0,2010-09,direct,CENTRAL,37.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,CUMBRIA,3.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,DEVON,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,GRAMPIAN,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,HIGHLAND,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,LANCASHIRE,1.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,SHETLAND,3.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,SOMERSET,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,STRATHCLYDE,6.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,TAYSIDE,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,WEST YORKSHIRE,0.0,withheld_fitted_destination_count,False
0B7F651992C70207813B,0,2010-09,direct,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
6BF45FB0463486D1BA9C,0,2010-09,indirect,UNRESOLVED_DESTINATION,3.0,withheld_unresolved_destination_sum,False
9ECE97EED0727FB54515,0,2010-10,direct,CENTRAL,1.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,CORNWALL,1.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,CUMBRIA,1.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,DEVON,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,GRAMPIAN,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,HIGHLAND,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,LANCASHIRE,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,SHETLAND,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,SOMERSET,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,STRATHCLYDE,2.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,TAYSIDE,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,WEST YORKSHIRE,0.0,withheld_fitted_destination_count,False
9ECE97EED0727FB54515,0,2010-10,direct,UNRESOLVED_DESTINATION,2.0,withheld_unresolved_destination_sum,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,CUMBRIA,3.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,SOUTH YORKSHIRE,2.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
B1F28DB57C7DE183DB6D,0,2010-10,indirect,UNRESOLVED_DESTINATION,2.0,withheld_unresolved_destination_sum,False
A8A3C331194507C8848A,0,2010-11,direct,CENTRAL,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,CUMBRIA,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,DEVON,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,GRAMPIAN,1.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,HIGHLAND,1.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,LANCASHIRE,6.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,SHETLAND,2.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,SOMERSET,18.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,TAYSIDE,12.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,WEST YORKSHIRE,0.0,withheld_fitted_destination_count,False
A8A3C331194507C8848A,0,2010-11,direct,UNRESOLVED_DESTINATION,3.0,withheld_unresolved_destination_sum,False
D75AF328AFA21167245C,0,2010-11,indirect,CUMBRIA,6.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,GRAMPIAN,1.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,SOUTH YORKSHIRE,3.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,STRATHCLYDE,3.0,withheld_fitted_destination_count,False
D75AF328AFA21167245C,0,2010-11,indirect,UNRESOLVED_DESTINATION,3.0,withheld_unresolved_destination_sum,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,CENTRAL,1.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,CUMBRIA,5.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,DEVON,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,GRAMPIAN,1.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,HIGHLAND,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,LANCASHIRE,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,SHETLAND,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,SOMERSET,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,STRATHCLYDE,3.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,TAYSIDE,1.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,WEST YORKSHIRE,0.0,withheld_fitted_destination_count,False
F1767AAAE0307CA1CD0A,0,2010-12,direct,UNRESOLVED_DESTINATION,5.0,withheld_unresolved_destination_sum,False
AE57026306B8536C3EF8,0,2010-12,indirect,CUMBRIA,1.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,HIGHLAND,1.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,SOUTH YORKSHIRE,1.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,STRATHCLYDE,1.0,withheld_fitted_destination_count,False
AE57026306B8536C3EF8,0,2010-12,indirect,UNRESOLVED_DESTINATION,5.0,withheld_unresolved_destination_sum,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,0,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,AVON,670.0,withheld_fitted_destination_count,True
8349FF93B8FF3C38585E,AVON,2010-09,direct,BEDFORDSHIRE,48.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,CORNWALL,11.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,DEVON,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,DORSET,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,DYFED,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,GLOUCESTERSHIRE,24.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,HUMBERSIDE,18.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,KENT,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,LANCASHIRE,21.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,LINCOLNSHIRE,53.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,MID GLAMORGAN,227.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,NORFOLK,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,OXFORDSHIRE,74.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,SHROPSHIRE,67.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,SOMERSET,105.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,STAFFORDSHIRE,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
8349FF93B8FF3C38585E,AVON,2010-09,direct,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
875F053431CA57CC817A,AVON,2010-09,indirect,0,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,AVON,26.0,withheld_fitted_destination_count,True
875F053431CA57CC817A,AVON,2010-09,indirect,BEDFORDSHIRE,13.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,CORNWALL,19.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,DEVON,21.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,DORSET,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,DYFED,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,ESSEX,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,GLOUCESTERSHIRE,52.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,KENT,9.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,LANCASHIRE,7.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,LINCOLNSHIRE,7.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,OXFORDSHIRE,19.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,SHROPSHIRE,1.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,SOMERSET,37.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
875F053431CA57CC817A,AVON,2010-09,indirect,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,0,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,AVON,651.0,withheld_fitted_destination_count,True
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,BEDFORDSHIRE,11.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,CORNWALL,2.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,DEVON,8.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,DORSET,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,DYFED,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,GLOUCESTERSHIRE,20.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,HUMBERSIDE,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,KENT,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,LANCASHIRE,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,LINCOLNSHIRE,74.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,MID GLAMORGAN,278.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,NORFOLK,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,OXFORDSHIRE,15.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,SHROPSHIRE,17.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,SOMERSET,120.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,STAFFORDSHIRE,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
3EB0570BC8AC0F50FEE9,AVON,2010-10,direct,UNRESOLVED_DESTINATION,0,withheld_unresolved_destination_sum,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,0,0.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,AVON,7.0,withheld_fitted_destination_count,True
7F9BF6806D724061A4A9,AVON,2010-10,indirect,BEDFORDSHIRE,9.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,CORNWALL,13.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,DEVON,10.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,DORSET,0.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,DYFED,1.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,ESSEX,0.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,GLOUCESTERSHIRE,54.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,KENT,13.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,LANCASHIRE,2.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,LINCOLNSHIRE,1.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,OXFORDSHIRE,20.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,SOMERSET,15.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,SOUTH YORKSHIRE,5.0,withheld_fitted_destination_count,False
7F9BF6806D724061A4A9,AVON,2010-10,indirect,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
47498B084838133C636B,AVON,2010-11,direct,0,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,AVON,820.0,withheld_fitted_destination_count,True
47498B084838133C636B,AVON,2010-11,direct,BEDFORDSHIRE,35.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,DEVON,1.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,DORSET,3.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,DYFED,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,GLOUCESTERSHIRE,28.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,HUMBERSIDE,12.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,KENT,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,LANCASHIRE,3.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,LINCOLNSHIRE,120.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,MID GLAMORGAN,113.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,NORFOLK,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,OXFORDSHIRE,39.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,SHROPSHIRE,13.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,SOMERSET,158.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,SOUTH YORKSHIRE,5.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,STAFFORDSHIRE,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
47498B084838133C636B,AVON,2010-11,direct,UNRESOLVED_DESTINATION,24.0,withheld_unresolved_destination_sum,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,0,0.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,AVON,1.0,withheld_fitted_destination_count,True
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,BEDFORDSHIRE,14.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,CORNWALL,31.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,CUMBRIA,2.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,DEVON,35.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,DORSET,1.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,DYFED,0.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,ESSEX,0.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,GLOUCESTERSHIRE,73.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,KENT,18.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,LANCASHIRE,20.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,LINCOLNSHIRE,6.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,OXFORDSHIRE,6.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,SHROPSHIRE,2.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,SOMERSET,26.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
DE7CF11B5FB9667C43C7,AVON,2010-11,indirect,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,0,46.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,AVON,723.0,withheld_fitted_destination_count,True
A4BABC2474F8BAD18764,AVON,2010-12,direct,BEDFORDSHIRE,53.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,DEVON,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,DORSET,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,DYFED,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,GLOUCESTERSHIRE,9.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,HUMBERSIDE,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,KENT,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,LANCASHIRE,9.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,LINCOLNSHIRE,129.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,MID GLAMORGAN,188.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,NORFOLK,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,OXFORDSHIRE,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,SHROPSHIRE,24.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,SOMERSET,138.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,STAFFORDSHIRE,29.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
A4BABC2474F8BAD18764,AVON,2010-12,direct,UNRESOLVED_DESTINATION,1.0,withheld_unresolved_destination_sum,False
72E015E7BC068053C841,AVON,2010-12,indirect,0,15.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,AVON,2.0,withheld_fitted_destination_count,True
72E015E7BC068053C841,AVON,2010-12,indirect,BEDFORDSHIRE,1.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,CORNWALL,14.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,DEVON,10.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,DORSET,0.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,DYFED,1.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,ESSEX,1.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,GLOUCESTERSHIRE,30.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,KENT,1.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,LANCASHIRE,5.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,LINCOLNSHIRE,5.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,OXFORDSHIRE,20.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,SOMERSET,13.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
72E015E7BC068053C841,AVON,2010-12,indirect,UNRESOLVED_DESTINATION,17.0,withheld_unresolved_destination_sum,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,BEDFORDSHIRE,280.0,withheld_fitted_destination_count,True
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,CAMBRIDGESHIRE,10.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,GREATER LONDON,15.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,LEICESTERSHIRE,7.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,MID GLAMORGAN,0.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,OXFORDSHIRE,1.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
1D20B77F5A54CB0A07E9,BEDFORDSHIRE,2010-09,direct,SOUTH YORKSHIRE,1.0,withheld_fitted_destination_count,False
