target_id,kind,checkpoint,destination,source_total_kg,observed_kg,lower_kg,upper_kg,covered,width_over_source
B3F978ADC927700D|2015-11-21|Safo,known_route,Dialakorodji,Banconi,700.0,0.0,0.0,700.0,True,1.0
B3F978ADC927700D|2015-11-21|Safo,known_route,Dialakorodji,Medine (Sougounikoura) (Marché),700.0,0.0,0.0,700.0,True,1.0
B3F978ADC927700D|2015-11-21|Safo,known_route,Dialakorodji,N'golonina (Namassa Dangha) (Marché),700.0,0.0,0.0,700.0,True,1.0
B3F978ADC927700D|2015-11-21|Safo,unresolved_route,,UNRESOLVED,700.0,700.0,0.0,700.0,True,1.0
B3F978ADC927700D|2015-11-22|Safo,known_route,Dialakorodji,Banconi,500.0,500.0,0.0,500.0,True,1.0
B3F978ADC927700D|2015-11-22|Safo,known_route,Dialakorodji,Medine (Sougounikoura) (Marché),500.0,0.0,0.0,500.0,True,1.0
B3F978ADC927700D|2015-11-22|Safo,known_route,Dialakorodji,N'golonina (Namassa Dangha) (Marché),500.0,0.0,0.0,500.0,True,1.0
B3F978ADC927700D|2015-11-22|Safo,unresolved_route,,UNRESOLVED,500.0,0.0,0.0,500.0,True,1.0
B3F978ADC927700D|2015-11-21|Siby,known_route,Sebeninkoro,Oulofobougou,3600.0,0.0,469.56521739130403,3600.0,False,0.8695652173913044
B3F978ADC927700D|2015-11-21|Siby,unresolved_route,,UNRESOLVED,3600.0,3600.0,0.0,3130.434782608696,False,0.8695652173913044
6309801D9FEB742C|2015-11-21|Abidjan (Côte d'Ivoire),known_route,Sénou,N'golonina (Namassa Dangha) (Marché),15000.0,15000.0,1956.5217391304334,15000.0,True,0.8695652173913044
6309801D9FEB742C|2015-11-21|Abidjan (Côte d'Ivoire),unresolved_route,,UNRESOLVED,15000.0,0.0,0.0,13043.478260869566,True,0.8695652173913044
6309801D9FEB742C|2015-11-22|Abidjan (Côte d'Ivoire),known_route,Sénou,N'golonina (Namassa Dangha) (Marché),27380.0,27380.0,3571.3043478260847,27380.0,True,0.8695652173913044
6309801D9FEB742C|2015-11-22|Abidjan (Côte d'Ivoire),unresolved_route,,UNRESOLVED,27380.0,0.0,0.0,23808.695652173916,True,0.8695652173913044
"6309801D9FEB742C|2015-11-22|Dioila (in Dioïla, Dioïla)",known_route,Niamana,Bamako,6689.6,0.0,0.0,6689.6,True,1.0
"6309801D9FEB742C|2015-11-22|Dioila (in Dioïla, Dioïla)",known_route,Niamana,Grand Marché (Raida Didiba Marché rose Dabani),6689.6,0.0,0.0,5841.428032182754,True,0.8732103611849368
"6309801D9FEB742C|2015-11-22|Dioila (in Dioïla, Dioïla)",known_route,Niamana,Medinakoura (Bamako),6689.6,0.0,0.0,6689.6,True,1.0
"6309801D9FEB742C|2015-11-22|Dioila (in Dioïla, Dioïla)",known_route,Niamana,Medine (Sougounikoura) (Marché),6689.6,0.0,0.0,6689.6,True,1.0
"6309801D9FEB742C|2015-11-22|Dioila (in Dioïla, Dioïla)",unresolved_route,,UNRESOLVED,6689.6,6689.6,0.0,6689.6,True,1.0
6309801D9FEB742C|2015-11-21|Karan,known_route,Sebeninkoro,Gare de la Guinée,6689.6,6689.6,158.00834827192224,6689.6,True,0.9763800005572946
6309801D9FEB742C|2015-11-21|Karan,known_route,Sebeninkoro,Sebeninkoro (Marché),6689.6,0.0,0.0,6531.591651728078,True,0.9763800005572946
6309801D9FEB742C|2015-11-21|Karan,unresolved_route,,UNRESOLVED,6689.6,0.0,0.0,6531.591651728078,True,0.9763800005572946
6309801D9FEB742C|2015-11-22|Ouélessébougou,known_route,Sénou,Badalabougou,8696.48,0.0,0.0,8696.48,True,1.0
6309801D9FEB742C|2015-11-22|Ouélessébougou,known_route,Sénou,N'golonina (Namassa Dangha) (Marché),8696.48,0.0,0.0,8696.48,True,1.0
6309801D9FEB742C|2015-11-22|Ouélessébougou,unresolved_route,,UNRESOLVED,8696.48,8696.48,0.0,8696.48,True,1.0
6309801D9FEB742C|2015-11-21|Siby,known_route,Sebeninkoro,Djikoroni Para (Marché),444.0,0.0,57.91304347826083,444.0,False,0.8695652173913044
6309801D9FEB742C|2015-11-21|Siby,unresolved_route,,UNRESOLVED,444.0,444.0,0.0,386.0869565217392,False,0.8695652173913044
6309801D9FEB742C|2015-11-21|Sélingué,known_route,Sénou,Badalabougou,8027.52,0.0,0.0,7735.586124167845,True,0.963633366739397
6309801D9FEB742C|2015-11-21|Sélingué,known_route,Sénou,Bamako,8027.52,0.0,0.0,8027.52,True,1.0
6309801D9FEB742C|2015-11-21|Sélingué,known_route,Sénou,Bozola (Bamako),8027.52,0.0,0.0,7206.215732348467,True,0.8976889166702128
6309801D9FEB742C|2015-11-21|Sélingué,known_route,Sénou,N'golonina (Namassa Dangha) (Marché),8027.52,8027.52,0.0,8027.52,True,1.0
6309801D9FEB742C|2015-11-21|Sélingué,unresolved_route,,UNRESOLVED,8027.52,0.0,0.0,8027.52,True,1.0
6309801D9FEB742C|2015-11-22|Sélingué,known_route,Sénou,Badalabougou,5344.8,0.0,0.0,5150.42761854873,True,0.963633366739397
6309801D9FEB742C|2015-11-22|Sélingué,known_route,Sénou,Bamako,5344.8,0.0,0.0,5344.8,True,1.0
6309801D9FEB742C|2015-11-22|Sélingué,known_route,Sénou,Bozola (Bamako),5344.8,3344.8,0.0,4797.967721818954,True,0.8976889166702128
6309801D9FEB742C|2015-11-22|Sélingué,known_route,Sénou,N'golonina (Namassa Dangha) (Marché),5344.8,2000.0,0.0,5344.8,True,1.0
6309801D9FEB742C|2015-11-22|Sélingué,unresolved_route,,UNRESOLVED,5344.8,0.0,0.0,5344.8,True,1.0
AB8D1FA9801EDCE4|2015-11-22|Faladie (Bamako),known_route,Sénou,Sélingué,148.0,148.0,45.613282601176074,148.0,True,0.6918021445866481
AB8D1FA9801EDCE4|2015-11-22|Faladie (Bamako),unresolved_route,,UNRESOLVED,148.0,0.0,0.0,102.38671739882392,True,0.6918021445866481
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Deguela,592.0,236.8,0.0,451.83258388100995,True,0.7632307160152195
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,592.0,0.0,0.0,463.9142165340712,True,0.7836388792805257
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,592.0,355.20000000000005,0.0,427.66931857488754,True,0.7224143894846073
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,592.0,0.0,0.0,457.87340020754056,True,0.7734347976478726
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),592.0,0.0,19.351089588377796,592.0,False,0.9673123486682808
AB8D1FA9801EDCE4|2015-11-21|Gare de la Guinée,unresolved_route,,UNRESOLVED,592.0,0.0,0.0,572.6489104116222,True,0.9673123486682808
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Deguela,1628.0,0.0,0.0,1242.5396056727775,True,0.7632307160152196
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,1628.0,888.0,0.0,1275.7640954686958,True,0.7836388792805257
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,1628.0,0.0,0.0,1176.0906260809409,True,0.7224143894846075
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,1628.0,0.0,0.0,1259.1518505707365,True,0.7734347976478726
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),1628.0,740.0,53.215496368038934,1628.0,True,0.9673123486682808
AB8D1FA9801EDCE4|2015-11-22|Gare de la Guinée,unresolved_route,,UNRESOLVED,1628.0,0.0,0.0,1574.7845036319611,True,0.9673123486682808
AB8D1FA9801EDCE4|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Kati,Kolokani,621.6000000000001,0.0,128.3209924043916,621.6000000000001,False,0.7935633970328321
AB8D1FA9801EDCE4|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Moribabougou,Banamba,621.6000000000001,29.6,0.0,437.32284321204685,True,0.7035438275612078
AB8D1FA9801EDCE4|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Moribabougou,Koulikoro,621.6000000000001,0.0,0.0,471.3831171846496,True,0.758338348109153
AB8D1FA9801EDCE4|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Moribabougou,Touba,621.6000000000001,236.8,0.0,444.6214733490332,True,0.7152855105357675
AB8D1FA9801EDCE4|2015-11-22|Medine (Sougounikoura) (Marché),unresolved_route,,UNRESOLVED,621.6000000000001,355.20000000000005,0.0,493.2790075956085,True,0.7935633970328321
"1811DB49A50E14F7|2015-11-21|Kati (in Kati, Kati)",known_route,Taliko,Lafiabougou (Marché),100.0,0.0,13.043478260869556,100.0,False,0.8695652173913043
"1811DB49A50E14F7|2015-11-21|Kati (in Kati, Kati)",unresolved_route,,UNRESOLVED,100.0,100.0,0.0,86.95652173913044,False,0.8695652173913043
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),known_route,Sebeninkoro,Kangaba,101300.0,0.0,0.0,71708.1746099715,True,0.7078793150046544
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),known_route,Sebeninkoro,Kankan (Guinée),101300.0,600.0,27637.484554015635,101300.0,False,0.7271719195062623
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),known_route,Sebeninkoro,Koflatyé,101300.0,200.0,0.0,70405.28071929626,True,0.6950175786702494
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),known_route,Sénou,Sanankoroba,101300.0,0.0,0.0,70405.28071929626,True,0.6950175786702494
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),known_route,Sénou,Sélingué,101300.0,0.0,0.0,71382.45113730269,True,0.7046638809210533
34EE4A7C7AB6C51F|2015-11-21|Bozola (Bamako),unresolved_route,,UNRESOLVED,101300.0,100500.0,0.0,73662.51544598436,False,0.7271719195062623
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),known_route,Sebeninkoro,Kangaba,2800.0,0.0,0.0,1982.0620820130325,True,0.7078793150046545
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),known_route,Sebeninkoro,Kankan (Guinée),2800.0,0.0,763.9186253824657,2800.0,False,0.7271719195062623
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),known_route,Sebeninkoro,Koflatyé,2800.0,0.0,0.0,1946.0492202766982,True,0.6950175786702494
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),known_route,Sénou,Sanankoroba,2800.0,0.0,0.0,1946.0492202766982,True,0.6950175786702494
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),known_route,Sénou,Sélingué,2800.0,1500.0,0.0,1973.0588665789492,True,0.7046638809210533
34EE4A7C7AB6C51F|2015-11-22|Bozola (Bamako),unresolved_route,,UNRESOLVED,2800.0,1300.0,0.0,2036.0813746175343,True,0.7271719195062623
34EE4A7C7AB6C51F|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Deguela,750.0,0.0,0.0,541.0738306622084,True,0.7214317742162778
34EE4A7C7AB6C51F|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),750.0,0.0,0.0,524.4071639955416,True,0.6992095519940555
34EE4A7C7AB6C51F|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Siguiri (Guinée),750.0,0.0,203.3706137822361,750.0,False,0.7288391816236852
34EE4A7C7AB6C51F|2015-11-22|Gare de la Guinée,unresolved_route,,UNRESOLVED,750.0,750.0,0.0,546.6293862177639,False,0.7288391816236852
34EE4A7C7AB6C51F|2015-11-22|N'golonina (Namassa Dangha) (Marché),known_route,Sebeninkoro,Kankan (Guinée),35000.0,35000.0,10786.924939467315,35000.0,True,0.6918021445866481
34EE4A7C7AB6C51F|2015-11-22|N'golonina (Namassa Dangha) (Marché),unresolved_route,,UNRESOLVED,35000.0,0.0,0.0,24213.075060532683,True,0.6918021445866481
BAFDF3214E1CA28D|2015-11-21|Baguinéda,known_route,Niamana,Yirimadio (ou Yirimadio 1 - Ségou) (Marché),2000.0,0.0,260.86956521739114,2000.0,False,0.8695652173913044
BAFDF3214E1CA28D|2015-11-21|Baguinéda,unresolved_route,,UNRESOLVED,2000.0,2000.0,0.0,1739.130434782609,False,0.8695652173913044
BAFDF3214E1CA28D|2015-11-21|Diago,known_route,Kati,Bamako,300.0,0.0,0.0,300.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Diago,known_route,Same,Medine (Sougounikoura) (Marché),300.0,0.0,0.0,300.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Diago,unresolved_route,,UNRESOLVED,300.0,300.0,0.0,300.0,True,1.0
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Kati,Medine (Sougounikoura) (Marché),10700.0,0.0,0.0,9762.373985421083,True,0.9123714005066433
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Same,Bozola (Bamako),10700.0,4500.0,0.0,9367.96257043892,True,0.8755105206017683
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Same,Dialakorodji,10700.0,0.0,0.0,10700.0,True,1.0
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Same,Medine (Sougounikoura) (Marché),10700.0,3000.0,0.0,10700.0,True,1.0
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Same,Same (Marché),10700.0,0.0,0.0,9406.131417050097,True,0.8790777025280465
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",known_route,Sebeninkoro,Medinakoura (Bamako),10700.0,0.0,0.0,9406.131417050097,True,0.8790777025280465
"BAFDF3214E1CA28D|2015-11-21|Kati (in Kati, Kati)",unresolved_route,,UNRESOLVED,10700.0,3200.0,0.0,10700.0,True,1.0
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Kati,Medine (Sougounikoura) (Marché),8800.0,0.0,0.0,8028.868324458462,True,0.9123714005066433
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Same,Bozola (Bamako),8800.0,0.0,0.0,7704.49258129556,True,0.8755105206017681
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Same,Dialakorodji,8800.0,0.0,0.0,8800.0,True,1.0
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Same,Medine (Sougounikoura) (Marché),8800.0,8800.0,0.0,8800.0,True,1.0
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Same,Same (Marché),8800.0,0.0,0.0,7735.883782246809,True,0.8790777025280464
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",known_route,Sebeninkoro,Medinakoura (Bamako),8800.0,0.0,0.0,7735.883782246809,True,0.8790777025280464
"BAFDF3214E1CA28D|2015-11-22|Kati (in Kati, Kati)",unresolved_route,,UNRESOLVED,8800.0,0.0,0.0,8800.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Kolokani,known_route,Kati,Bamako,50.0,0.0,0.0,50.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Kolokani,known_route,Kati,"Kati (in Kati, Kati)",50.0,0.0,0.0,50.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Kolokani,known_route,Kati,Medine (Sougounikoura) (Marché),50.0,0.0,0.0,50.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Kolokani,unresolved_route,,UNRESOLVED,50.0,50.0,0.0,50.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Négala,known_route,Same,Bozola (Bamako),4100.0,2600.0,0.0,4100.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Négala,known_route,Same,Hamdallaye (Marché),4100.0,0.0,0.0,4100.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Négala,known_route,Same,Medine (Sougounikoura) (Marché),4100.0,1500.0,0.0,4035.8951229779304,True,0.9843646641409587
BAFDF3214E1CA28D|2015-11-21|Négala,unresolved_route,,UNRESOLVED,4100.0,0.0,0.0,4100.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Négala,known_route,Same,Bozola (Bamako),1500.0,0.0,0.0,1500.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Négala,known_route,Same,Hamdallaye (Marché),1500.0,0.0,0.0,1500.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Négala,known_route,Same,Medine (Sougounikoura) (Marché),1500.0,1500.0,0.0,1476.546996211438,False,0.9843646641409587
BAFDF3214E1CA28D|2015-11-22|Négala,unresolved_route,,UNRESOLVED,1500.0,0.0,0.0,1500.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Safo,known_route,Dialakorodji,Banconi,1100.0,1100.0,0.0,1000.5217391304349,False,0.9095652173913045
BAFDF3214E1CA28D|2015-11-21|Safo,known_route,Dialakorodji,Dialakorodji,1100.0,0.0,0.0,1100.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Safo,known_route,Dialakorodji,Medine (Sougounikoura) (Marché),1100.0,0.0,0.0,1100.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Safo,known_route,Dialakorodji,N'golonina (Namassa Dangha) (Marché),1100.0,0.0,0.0,1059.1884057971015,True,0.9628985507246377
BAFDF3214E1CA28D|2015-11-21|Safo,unresolved_route,,UNRESOLVED,1100.0,0.0,0.0,1100.0,True,1.0
BAFDF3214E1CA28D|2015-11-22|Sikasso,known_route,Sénou,Medinakoura (Bamako),4000.0,0.0,0.0,3978.260869565218,True,0.9945652173913044
BAFDF3214E1CA28D|2015-11-22|Sikasso,known_route,Sénou,Medine (Sougounikoura) (Marché),4000.0,4000.0,21.73913043478226,4000.0,True,0.9945652173913044
BAFDF3214E1CA28D|2015-11-22|Sikasso,unresolved_route,,UNRESOLVED,4000.0,0.0,0.0,3978.260869565218,True,0.9945652173913044
BAFDF3214E1CA28D|2015-11-21|Yékébougou,known_route,Kati,Bamako,600.0,600.0,0.0,600.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Yékébougou,known_route,Kati,Bozola (Bamako),600.0,0.0,0.0,600.0,True,1.0
BAFDF3214E1CA28D|2015-11-21|Yékébougou,known_route,Kati,Medine (Sougounikoura) (Marché),600.0,0.0,0.0,596.7391304347826,True,0.9945652173913043
BAFDF3214E1CA28D|2015-11-21|Yékébougou,known_route,Kati,Niaréla,600.0,0.0,0.0,577.9891304347826,True,0.9633152173913043
BAFDF3214E1CA28D|2015-11-21|Yékébougou,unresolved_route,,UNRESOLVED,600.0,0.0,0.0,600.0,True,1.0
73DB4F9077909172|2015-11-22|Bozola (Bamako),known_route,Kati,Kolokani,150.0,0.0,9.43722548181411,150.0,False,0.9370851634545727
73DB4F9077909172|2015-11-22|Bozola (Bamako),known_route,Kati,Kéniéba,150.0,0.0,0.0,106.6005103672425,True,0.71067006911495
73DB4F9077909172|2015-11-22|Bozola (Bamako),known_route,Sénou,Ouélessébougou,150.0,0.0,0.0,137.73258583894062,True,0.9182172389262708
73DB4F9077909172|2015-11-22|Bozola (Bamako),unresolved_route,,UNRESOLVED,150.0,150.0,0.0,140.5627745181859,False,0.9370851634545727
73DB4F9077909172|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Deguela,100.0,100.0,0.0,100.0,True,1.0
73DB4F9077909172|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,100.0,0.0,0.0,80.08930536775573,True,0.8008930536775573
73DB4F9077909172|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,100.0,0.0,0.0,83.72566900411935,True,0.8372566900411935
73DB4F9077909172|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,100.0,0.0,0.0,83.72566900411935,True,0.8372566900411935
73DB4F9077909172|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),100.0,0.0,0.0,98.2711235495739,True,0.982711235495739
73DB4F9077909172|2015-11-21|Gare de la Guinée,unresolved_route,,UNRESOLVED,100.0,0.0,0.0,100.0,True,1.0
73DB4F9077909172|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Deguela,1000.0,200.0,0.0,1000.0,True,1.0
73DB4F9077909172|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,1000.0,150.0,0.0,800.8930536775573,True,0.8008930536775573
73DB4F9077909172|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,1000.0,0.0,0.0,837.2566900411936,True,0.8372566900411935
73DB4F9077909172|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,1000.0,0.0,0.0,837.2566900411936,True,0.8372566900411935
73DB4F9077909172|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),1000.0,150.0,0.0,982.7112354957391,True,0.982711235495739
73DB4F9077909172|2015-11-22|Gare de la Guinée,unresolved_route,,UNRESOLVED,1000.0,500.0,0.0,1000.0,True,1.0
73DB4F9077909172|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Kati,Kita,50.0,0.0,0.0,47.0901072293324,True,0.941802144586648
73DB4F9077909172|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Kati,Kolokani,50.0,0.0,0.0,50.0,True,1.0
73DB4F9077909172|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Moribabougou,Moribabougou,50.0,0.0,0.0,37.7151072293324,True,0.754302144586648
73DB4F9077909172|2015-11-22|Medine (Sougounikoura) (Marché),known_route,Taliko,Taliko (Marché),50.0,0.0,0.0,37.7151072293324,True,0.754302144586648
73DB4F9077909172|2015-11-22|Medine (Sougounikoura) (Marché),unresolved_route,,UNRESOLVED,50.0,50.0,0.0,50.0,True,1.0
655E57D44ED81A9F|2015-11-21|Diema,known_route,Kati,Niamana (Bamako),3000.0,3000.0,391.3043478260867,3000.0,True,0.8695652173913044
655E57D44ED81A9F|2015-11-21|Diema,unresolved_route,,UNRESOLVED,3000.0,0.0,0.0,2608.6956521739135,True,0.8695652173913044
655E57D44ED81A9F|2015-11-21|Konna,known_route,Niamana,Bamako,16000.0,0.0,0.0,16000.0,True,1.0
655E57D44ED81A9F|2015-11-21|Konna,known_route,Niamana,Niamana (Bamako),16000.0,0.0,0.0,16000.0,True,1.0
655E57D44ED81A9F|2015-11-21|Konna,unresolved_route,,UNRESOLVED,16000.0,16000.0,0.0,16000.0,True,1.0
655E57D44ED81A9F|2015-11-21|Niono,known_route,Niamana,Faladie (Bamako),16000.0,0.0,2086.956521739129,16000.0,False,0.8695652173913044
655E57D44ED81A9F|2015-11-21|Niono,unresolved_route,,UNRESOLVED,16000.0,16000.0,0.0,13913.043478260872,False,0.8695652173913044
655E57D44ED81A9F|2015-11-22|Niono,known_route,Niamana,Faladie (Bamako),32800.0,0.0,4278.260869565214,32800.0,False,0.8695652173913044
655E57D44ED81A9F|2015-11-22|Niono,unresolved_route,,UNRESOLVED,32800.0,32800.0,0.0,28521.739130434784,False,0.8695652173913044
EFCCC8D3F53A8A0F|2015-11-22|Niono,known_route,Niamana,Bamako,2100.0,2100.0,273.9130434782607,2100.0,True,0.8695652173913044
EFCCC8D3F53A8A0F|2015-11-22|Niono,unresolved_route,,UNRESOLVED,2100.0,0.0,0.0,1826.0869565217392,True,0.8695652173913044
EFCCC8D3F53A8A0F|2015-11-21|Sikasso,known_route,Sénou,Bamako,16310.0,0.0,0.0,16310.0,True,1.0
EFCCC8D3F53A8A0F|2015-11-21|Sikasso,known_route,Sénou,N'golonina (Namassa Dangha) (Marché),16310.0,16100.0,0.0,16310.0,True,1.0
EFCCC8D3F53A8A0F|2015-11-21|Sikasso,unresolved_route,,UNRESOLVED,16310.0,210.0,0.0,16310.0,True,1.0
493EF7FA819BF5A9|2015-11-22|Autogare,known_route,Sénou,Sélingué,700.0,700.0,215.73849878934632,700.0,True,0.6918021445866481
493EF7FA819BF5A9|2015-11-22|Autogare,unresolved_route,,UNRESOLVED,700.0,0.0,0.0,484.2615012106537,True,0.6918021445866481
493EF7FA819BF5A9|2015-11-22|Faladie (Bamako),known_route,Sénou,"Bougouni (in Bougouni, Bougouni)",1050.0,0.0,0.0,730.8730484020402,True,0.696069569906705
493EF7FA819BF5A9|2015-11-22|Faladie (Bamako),known_route,Sénou,Ouélessébougou,1050.0,0.0,0.0,875.752138017972,True,0.8340496552552115
493EF7FA819BF5A9|2015-11-22|Faladie (Bamako),known_route,Sénou,Sélingué,1050.0,1050.0,169.76706539596825,1050.0,True,0.8383170805752683
493EF7FA819BF5A9|2015-11-22|Faladie (Bamako),unresolved_route,,UNRESOLVED,1050.0,0.0,0.0,880.2329346040317,True,0.8383170805752683
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,945.0,0.0,0.0,656.6080115286422,True,0.6948232926229019
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,945.0,420.0,0.0,945.0,True,1.0
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,945.0,315.0,0.0,910.7016671177662,True,0.9637054678494881
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),945.0,210.0,0.0,825.0521202899715,True,0.8730710267618746
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Naréna,945.0,0.0,0.0,739.4025734621771,True,0.7824365856742614
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,known_route,Sebeninkoro,Siguiri (Guinée),945.0,0.0,0.0,739.4025734621771,True,0.7824365856742614
493EF7FA819BF5A9|2015-11-21|Gare de la Guinée,unresolved_route,,UNRESOLVED,945.0,0.0,0.0,945.0,True,1.0
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kangaba,910.0,0.0,0.0,632.2891962868407,True,0.6948232926229019
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Koflatyé,910.0,700.0,0.0,910.0,True,1.0
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kokoyo,910.0,0.0,0.0,876.9719757430341,True,0.9637054678494881
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Kourémalé (Mali),910.0,0.0,0.0,794.494634353306,True,0.8730710267618746
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Naréna,910.0,210.0,0.0,712.0172929635779,True,0.7824365856742614
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,known_route,Sebeninkoro,Siguiri (Guinée),910.0,0.0,0.0,712.0172929635779,True,0.7824365856742614
493EF7FA819BF5A9|2015-11-22|Gare de la Guinée,unresolved_route,,UNRESOLVED,910.0,0.0,0.0,910.0,True,1.0
493EF7FA819BF5A9|2015-11-21|Sénou,known_route,Sénou,Sénou,3.5,3.5,1.0786924939467315,3.5,True,0.6918021445866481
493EF7FA819BF5A9|2015-11-21|Sénou,unresolved_route,,UNRESOLVED,3.5,0.0,0.0,2.4213075060532683,True,0.6918021445866481
60C2495EBA5B0378|2015-11-21|Baguinéda,known_route,Niamana,Bozola (Bamako),850.0,850.0,0.0,850.0,True,1.0
60C2495EBA5B0378|2015-11-21|Baguinéda,known_route,Niamana,Niamana (Bamako),850.0,0.0,0.0,850.0,True,1.0
